Comparativo Ciudades,,,,,,,,
,,,,,,,,
Fecha,País,Ciudad,Casos confirmados acumulad,Fallecidos,Población (millones),Año población,Casos millón hab,Fallecidos millón hab
8/04/2021,Brasil,Brasilia,356.558,6.676,3.015.268,2019,118.251,2.214
8/04/2021,Chile,Santiago de Chile,445.044,13.188,7.460.708,2020,59.652,1.768
8/04/2021,Ecuador,Quito,109.896,2.628,2.011.388,2020,54.637,1.307
8/04/2021,Ecuador,Guayaquil,29.855,2.702,2.011.388,2020,14.843,1.343
8/04/2021,México,Ciudad de México,618.837,31.025,8.985.339,2015,68.872,3.453
8/04/2021,Perú,Lima,703.154,21.576,9.485.405,2017,74.13,2.275
8/04/2021,Uruguay,Montevideo,62.172,642,1.351.162,2020,46.014,475
8/04/2021,Brasil,Sao Paulo,656.513,23.982,12.252.023,2017,53.584,1.957
8/04/2021,Estados Unidos,Miami,457.918,5.954,2.761.581,2018,165.817,2.156
8/04/2021,Estados Unidos,New York,880.399,31.598,8.398.748,2018,104.825,3.762
8/04/2021,España,Madrid,640.656,14.705,3.266.126,2020,196.152,4.502
8/04/2021,Inglaterra,Londres,712.965,18.902,8.982.000,2020,79.377,2.104
9/04/2021,Colombia,Bogotá,704.464,14.621,7.743.955,2020,90.97,1.888
9/04/2021,Argentina,Buenos Aires,478.806,9.72,3.075.646,2020,155.677,3.16
9/04/2021,Brasil,Brasilia,357.761,6.709,3.015.268,2019,118.65,2.225
9/04/2021,Chile,Santiago de Chile,445.044,13.188,7.460.708,2020,59.652,1.768
9/04/2021,Ecuador,Quito,109.896,2.628,2.011.388,2020,54.637,1.307
9/04/2021,Ecuador,Guayaquil,29.855,2.702,2.011.388,2020,14.843,1.343
9/04/2021,México,Ciudad de México,620.617,31.509,8.985.339,2015,69.07,3.507
9/04/2021,Perú,Lima,708.093,21.724,9.485.405,2017,74.651,2.29
9/04/2021,Uruguay,Montevideo,62.172,642,1.351.162,2020,46.014,475
9/04/2021,Brasil,Sao Paulo,660.192,24.135,12.252.023,2017,53.884,1.97
9/04/2021,Estados Unidos,Miami,459.493,5.969,2.761.581,2018,166.388,2.161
9/04/2021,Estados Unidos,New York,883.919,31.645,8.398.748,2018,105.244,3.768
9/04/2021,España,Madrid,640.656,14.705,3.266.126,2020,196.152,4.502
9/04/2021,Inglaterra,Londres,713.212,18.902,8.982.000,2020,79.405,2.104
10/04/2021,Colombia,Bogotá,706.17,14.65,7.743.955,2020,91.19,1.892
10/04/2021,Argentina,Buenos Aires,487.811,9.785,3.075.646,2020,158.604,3.181
10/04/2021,Brasil,Brasilia,359.122,6.754,3.015.268,2019,119.101,2.24
10/04/2021,Chile,Santiago de Chile,451.044,13.266,7.460.708,2020,60.456,1.778
10/04/2021,Ecuador,Quito,109.896,2.628,2.011.388,2020,54.637,1.307
10/04/2021,Ecuador,Guayaquil,29.855,2.702,2.011.388,2020,14.843,1.343
10/04/2021,México,Ciudad de México,621.287,31.535,8.985.339,2015,69.145,3.51
10/04/2021,Perú,Lima,708.093,21.724,9.485.405,2017,74.651,2.29
10/04/2021,Uruguay,Montevideo,62.172,642,1.351.162,2020,46.014,475
10/04/2021,Brasil,Sao Paulo,661.881,24.241,12.252.023,2017,54.022,1.979
10/04/2021,Estados Unidos,Miami,460.653,5.981,2.761.581,2018,166.808,2.166
10/04/2021,Estados Unidos,New York,887.031,31.701,8.398.748,2018,105.615,3.774
10/04/2021,España,Madrid,640.656,14.705,3.266.126,2020,196.152,4.502
10/04/2021,Inglaterra,Londres,713.383,18.902,8.982.000,2020,79.424,2.104
11/04/2021,Colombia,Bogotá,710.261,14.672,7.743.955,2020,91.718,1.895
11/04/2021,Argentina,Buenos Aires,487.811,9.785,3.075.646,2020,158.604,3.181
11/04/2021,Brasil,Brasilia,360.124,6.84,3.015.268,2019,119.433,2.268
11/04/2021,Chile,Santiago de Chile,453.35,13.322,7.460.708,2020,60.765,1.786
11/04/2021,Ecuador,Quito,111.516,2.687,2.011.388,2020,55.442,1.336
11/04/2021,Ecuador,Guayaquil,30.221,2.704,2.011.388,2020,15.025,1.344
11/04/2021,México,Ciudad de México,621.287,31.535,8.985.339,2015,69.145,3.51
11/04/2021,Perú,Lima,711.139,21.811,9.485.405,2017,74.972,2.299
11/04/2021,Uruguay,Montevideo,76.678,866,1.351.162,2020,56.75,641
11/04/2021,Brasil,Sao Paulo,663.212,24.282,12.252.023,2017,54.131,1.982
11/04/2021,Estados Unidos,Miami,461.041,5.98,2.761.581,2018,166.948,2.165
11/04/2021,Estados Unidos,New York,889.913,31.764,8.398.748,2018,105.958,3.782
11/04/2021,España,Madrid,644.587,14.705,3.266.126,2020,197.355,4.502
11/04/2021,Inglaterra,Londres,713.805,18.902,8.982.000,2020,79.471,2.104
12/04/2021,Colombia,Bogotá,713.559,14.706,7.743.955,2020,92.144,1.899
12/04/2021,Argentina,Buenos Aires,497.968,9.839,3.075.646,2020,161.907,3.199
12/04/2021,Brasil,Brasilia,361.023,6.906,3.015.268,2019,119.732,2.29
12/04/2021,Chile,Santiago de Chile,455.602,13.356,7.460.708,2020,61.067,1.79
12/04/2021,Ecuador,Quito,111.516,2.687,2.011.388,2020,55.442,1.336
12/04/2021,Ecuador,Guayaquil,30.221,2.704,2.011.388,2020,15.025,1.344
12/04/2021,México,Ciudad de México,621.287,31.535,8.985.339,2015,69.145,3.51
12/04/2021,Perú,Lima,713.576,21.949,9.485.405,2017,75.229,2.314
12/04/2021,Uruguay,Montevideo,77.598,891,1.351.162,2020,57.431,659
12/04/2021,Brasil,Sao Paulo,667.097,24.605,12.252.023,2017,54.448,2.008
12/04/2021,Estados Unidos,Miami,463.365,5.993,2.761.581,2018,167.79,2.17
12/04/2021,Estados Unidos,New York,892.816,31.795,8.398.748,2018,106.303,3.786
12/04/2021,España,Madrid,646.763,14.732,3.266.126,2020,198.021,4.511
12/04/2021,Inglaterra,Londres,714.079,18.95,8.982.000,2020,79.501,2.11
13/04/2021,Colombia,Bogotá,716.999,14.736,7.743.955,2020,92.588,1.903
13/04/2021,Argentina,Buenos Aires,497.968,9.839,3.075.646,2020,161.907,3.199
13/04/2021,Brasil,Brasilia,362.379,6.972,3.015.268,2019,120.181,2.312
13/04/2021,Chile,Santiago de Chile,457.893,13.386,7.460.708,2020,61.374,1.794
13/04/2021,Ecuador,Quito,111.516,2.687,2.011.388,2020,55.442,1.336
13/04/2021,Ecuador,Guayaquil,30.221,2.704,2.011.388,2020,15.025,1.344
13/04/2021,México,Ciudad de México,624.799,31.771,8.985.339,2015,69.535,3.536
13/04/2021,Perú,Lima,715.919,22.051,9.485.405,2017,75.476,2.325
13/04/2021,Uruguay,Montevideo,78.526,918,1.351.162,2020,58.117,679
13/04/2021,Brasil,Sao Paulo,671.169,24.832,12.252.023,2017,54.78,2.027
13/04/2021,Estados Unidos,Miami,464.557,5.996,2.761.581,2018,168.221,2.171
13/04/2021,Estados Unidos,New York,894.959,31.846,8.398.748,2018,106.559,3.792
13/04/2021,España,Madrid,649.304,14.769,3.266.126,2020,198.799,4.522
13/04/2021,Inglaterra,Londres,714.42,18.95,8.982.000,2020,79.539,2.11
14/04/2021,Colombia,Bogotá,720.68,14.722,7.743.955,2020,93.064,1.901
14/04/2021,Argentina,Buenos Aires,497.968,9.839,3.075.646,2020,161.907,3.199
14/04/2021,Brasil,Brasilia,363.344,7.049,3.015.268,2019,120.501,2.338
14/04/2021,Chile,Santiago de Chile,460.647,13.455,7.460.708,2020,61.743,1.803
14/04/2021,Ecuador,Quito,111.516,2.687,2.011.388,2020,55.442,1.336
14/04/2021,Ecuador,Guayaquil,30.221,2.704,2.011.388,2020,15.025,1.344
14/04/2021,México,Ciudad de México,626.047,31.813,8.985.339,2015,69.674,3.541
14/04/2021,Perú,Lima,718.688,22.159,9.485.405,2017,75.768,2.336
14/04/2021,Uruguay,Montevideo,80.724,959,1.351.162,2020,59.744,710
14/04/2021,Brasil,Sao Paulo,675.33,25.123,12.252.023,2017,55.12,2.051
14/04/2021,Estados Unidos,Miami,466,6.014,2.761.581,2018,168.744,2.178
14/04/2021,Estados Unidos,New York,897.85,31.906,8.398.748,2018,106.903,3.799
14/04/2021,España,Madrid,652.021,14.785,3.266.126,2020,199.631,4.527
14/04/2021,Inglaterra,Londres,714.735,18.95,8.982.000,2020,79.574,2.11
15/04/2021,Colombia,Bogotá,724.993,14.82,7.743.955,2020,93.621,1.914
15/04/2021,Argentina,Buenos Aires,513.631,9.979,3.075.646,2020,166.999,3.245
15/04/2021,Brasil,Brasilia,364.452,7.125,3.015.268,2019,120.869,2.363
15/04/2021,Chile,Santiago de Chile,463.316,13.518,7.460.708,2020,62.101,1.812
15/04/2021,Ecuador,Quito,114.658,2.714,2.011.388,2020,57.004,1.349
15/04/2021,Ecuador,Guayaquil,31.03,2.725,2.011.388,2020,15.427,1.355
15/04/2021,México,Ciudad de México,627.326,31.882,8.985.339,2015,69.817,3.548
15/04/2021,Perú,Lima,724.124,22.276,9.485.405,2017,76.341,2.348
15/04/2021,Uruguay,Montevideo,82.026,989,1.351.162,2020,60.708,732
15/04/2021,Brasil,Sao Paulo,679.586,25.319,12.252.023,2017,55.467,2.067
15/04/2021,Estados Unidos,Miami,467.464,6.029,2.761.581,2018,169.274,2.183
15/04/2021,Estados Unidos,New York,901.082,31.958,8.398.748,2018,107.288,3.805
15/04/2021,España,Madrid,654.322,14.803,3.266.126,2020,200.336,4.532
15/04/2021,Inglaterra,Londres,715.115,18.95,8.982.000,2020,79.616,2.11
16/04/2021,Colombia,Bogotá,729.061,14.846,7.743.955,2020,94.146,1.917
16/04/2021,Argentina,Buenos Aires,519.271,9.979,3.075.646,2020,168.833,3.245
16/04/2021,Brasil,Brasilia,365.646,7.172,3.015.268,2019,121.265,2.379
16/04/2021,Chile,Santiago de Chile,463.316,13.518,7.460.708,2020,62.101,1.812
16/04/2021,Ecuador,Quito,114.658,2.714,2.011.388,2020,57.004,1.349
16/04/2021,Ecuador,Guayaquil,31.03,2.725,2.011.388,2020,15.427,1.355
16/04/2021,México,Ciudad de México,627.326,31.882,8.985.339,2015,69.817,3.548
16/04/2021,Perú,Lima,726.712,22.4,9.485.405,2017,76.614,2.362
16/04/2021,Uruguay,Montevideo,83.417,1.02,1.351.162,2020,61.737,755
16/04/2021,Brasil,Sao Paulo,683.309,25.526,12.252.023,2017,55.771,2.083
16/04/2021,Estados Unidos,Miami,468.908,6.043,2.761.581,2018,169.797,2.188
16/04/2021,Estados Unidos,New York,903.484,32.013,8.398.748,2018,107.574,3.812
16/04/2021,España,Madrid,654.322,14.803,3.266.126,2020,200.336,4.532
16/04/2021,Inglaterra,Londres,715.472,18.95,8.982.000,2020,79.656,2.11
17/04/2021,Colombia,Bogotá,732.872,14.879,7.743.955,2020,94.638,1.921
17/04/2021,Argentina,Buenos Aires,523.917,10.036,3.075.646,2020,170.344,3.263
17/04/2021,Brasil,Brasilia,366.708,7.21,3.015.268,2019,121.617,2.391
17/04/2021,Chile,Santiago de Chile,469.248,13.627,7.460.708,2020,62.896,1.827
17/04/2021,Ecuador,Quito,116.153,2.743,2.011.388,2020,57.748,1.364
17/04/2021,Ecuador,Guayaquil,31.375,2.766,2.011.388,2020,15.599,1.375
17/04/2021,México,Ciudad de México,629.218,31.97,8.985.339,2015,70.027,3.558
17/04/2021,Perú,Lima,729.767,22.521,9.485.405,2017,76.936,2.374
17/04/2021,Uruguay,Montevideo,84.34,1.05,1.351.162,2020,62.42,777
17/04/2021,Brasil,Sao Paulo,684.239,25.548,12.252.023,2017,55.847,2.085
17/04/2021,Estados Unidos,Miami,470.668,6.044,2.761.581,2018,170.434,2.189
17/04/2021,Estados Unidos,New York,906.115,32.047,8.398.748,2018,107.887,3.816
17/04/2021,España,Madrid,654.322,14.803,3.266.126,2020,200.336,4.532
17/04/2021,Inglaterra,Londres,715.677,18.95,8.982.000,2020,79.679,2.11
18/04/2021,Colombia,Bogotá,737.249,14.939,7.743.955,2020,95.203,1.929
18/04/2021,Argentina,Buenos Aires,528.796,10.057,3.075.646,2020,171.93,3.27
18/04/2021,Brasil,Brasilia,367.969,7.284,3.015.268,2019,122.035,2.416
18/04/2021,Chile,Santiago de Chile,471.364,13.666,7.460.708,2020,63.18,1.832
18/04/2021,Ecuador,Quito,116.153,2.743,2.011.388,2020,57.748,1.364
18/04/2021,Ecuador,Guayaquil,31.375,2.766,2.011.388,2020,15.599,1.375
18/04/2021,México,Ciudad de México,629.527,32.003,8.985.339,2015,70.062,3.562
18/04/2021,Perú,Lima,732.173,22.683,9.485.405,2017,77.189,2.391
18/04/2021,Uruguay,Montevideo,85.185,1.073,1.351.162,2020,63.046,794
18/04/2021,Brasil,Sao Paulo,685.365,25.593,12.252.023,2017,55.939,2.089
18/04/2021,Estados Unidos,Miami,471.595,6.049,2.761.581,2018,170.77,2.19
18/04/2021,Estados Unidos,New York,908.908,32.076,8.398.748,2018,108.219,3.819
18/04/2021,España,Madrid,659.066,14.811,3.266.126,2020,201.788,4.535
18/04/2021,Inglaterra,Londres,716.055,18.95,8.982.000,2020,79.721,2.11
19/04/2021,Colombia,Bogotá,739.411,14.991,7.743.955,2020,95.482,1.936
19/04/2021,Argentina,Buenos Aires,533.725,10.109,3.075.646,2020,173.533,3.287
19/04/2021,Brasil,Brasilia,368.924,7.344,3.015.268,2019,122.352,2.436
19/04/2021,Chile,Santiago de Chile,473.595,13.706,7.460.708,2020,63.479,1.837
19/04/2021,Ecuador,Quito,116.153,2.743,2.011.388,2020,57.748,1.364
19/04/2021,Ecuador,Guayaquil,31.375,2.766,2.011.388,2020,15.599,1.375
19/04/2021,México,Ciudad de México,630.819,32.091,8.985.339,2015,70.205,3.571
19/04/2021,Perú,Lima,738.827,22.958,9.485.405,2017,77.891,2.42
19/04/2021,Uruguay,Montevideo,85.185,1.073,1.351.162,2020,63.046,794
19/04/2021,Brasil,Sao Paulo,689.351,25.816,12.252.023,2017,56.264,2.107
19/04/2021,Estados Unidos,Miami,472.941,6.058,2.761.581,2018,171.257,2.194
19/04/2021,Estados Unidos,New York,911.339,32.114,8.398.748,2018,108.509,3.824
19/04/2021,España,Madrid,659.066,14.811,3.266.126,2020,201.788,4.535
19/04/2021,Inglaterra,Londres,716.461,18.988,8.982.000,2020,79.766,2.114
20/04/2021,Colombia,Bogotá,743.694,15.024,7.743.955,2020,96.035,1.94
20/04/2021,Argentina,Buenos Aires,539.234,10.156,3.075.646,2020,175.324,3.302
20/04/2021,Brasil,Brasilia,369.808,7.388,3.015.268,2019,122.645,2.45
20/04/2021,Chile,Santiago de Chile,475.537,13.741,7.460.708,2020,63.739,1.842
20/04/2021,Ecuador,Quito,116.906,2.745,2.011.388,2020,58.122,1.365
20/04/2021,Ecuador,Guayaquil,31.559,2.779,2.011.388,2020,15.69,1.382
20/04/2021,México,Ciudad de México,632.255,32.136,8.985.339,2015,70.365,3.576
20/04/2021,Perú,Lima,738.827,22.958,9.485.405,2017,77.891,2.42
20/04/2021,Uruguay,Montevideo,85.185,1.073,1.351.162,2020,63.046,794
20/04/2021,Brasil,Sao Paulo,693.255,26.105,12.252.023,2017,56.583,2.131
20/04/2021,Estados Unidos,Miami,474.069,6.059,2.761.581,2018,171.666,2.194
20/04/2021,Estados Unidos,New York,913.29,32.136,8.398.748,2018,108.741,3.826
20/04/2021,España,Madrid,664.23,14.871,3.266.126,2020,203.369,4.553
20/04/2021,Inglaterra,Londres,716.757,18.988,8.982.000,2020,79.799,2.114
21/04/2021,Colombia,Bogotá,747.861,15.061,7.743.955,2020,96.574,1.945
21/04/2021,Argentina,Buenos Aires,544.318,10.209,3.075.646,2020,176.977,3.319
21/04/2021,Brasil,Brasilia,370.686,7.44,3.015.268,2019,122.936,2.467
21/04/2021,Chile,Santiago de Chile,478.293,13.777,7.460.708,2020,64.108,1.847
21/04/2021,Ecuador,Quito,117.686,2.758,2.011.388,2020,58.51,1.371
21/04/2021,Ecuador,Guayaquil,31.855,2.805,2.011.388,2020,15.837,1.395
21/04/2021,México,Ciudad de México,633.423,32.183,8.985.339,2015,70.495,3.582
21/04/2021,Perú,Lima,744.073,23.216,9.485.405,2017,78.444,2.448
21/04/2021,Uruguay,Montevideo,85.185,1.073,1.351.162,2020,63.046,794
21/04/2021,Brasil,Sao Paulo,695.427,26.158,12.252.023,2017,56.76,2.135
21/04/2021,Estados Unidos,Miami,475.231,6.077,2.761.581,2018,172.087,2.201
21/04/2021,Estados Unidos,New York,915.723,32.182,8.398.748,2018,109.031,3.832
21/04/2021,España,Madrid,666.823,14.889,3.266.126,2020,204.163,4.559
21/04/2021,Inglaterra,Londres,717.133,18.988,8.982.000,2020,79.841,2.114
22/04/2021,Colombia,Bogotá,754.215,15.142,7.743.955,2020,97.394,1.955
22/04/2021,Argentina,Buenos Aires,550.036,10.292,3.075.646,2020,178.836,3.346
22/04/2021,Brasil,Brasilia,371.719,7.494,3.015.268,2019,123.279,2.485
22/04/2021,Chile,Santiago de Chile,481.171,13.823,7.460.708,2020,64.494,1.853
22/04/2021,Ecuador,Quito,117.686,2.758,2.011.388,2020,58.51,1.371
22/04/2021,Ecuador,Guayaquil,31.855,2.805,2.011.388,2020,15.837,1.395
22/04/2021,México,Ciudad de México,634.752,32.241,8.985.339,2015,70.643,3.588
22/04/2021,Perú,Lima,744.073,23.216,9.485.405,2017,78.444,2.448
22/04/2021,Uruguay,Montevideo,85.185,1.073,1.351.162,2020,63.046,794
22/04/2021,Brasil,Sao Paulo,699.461,26.389,12.252.023,2017,57.089,2.154
22/04/2021,Estados Unidos,Miami,476.286,6.089,2.761.581,2018,172.469,2.205
22/04/2021,Estados Unidos,New York,917.802,32.226,8.398.748,2018,109.278,3.837
22/04/2021,España,Madrid,669.268,14.905,3.266.126,2020,204.912,4.564
22/04/2021,Inglaterra,Londres,717.524,18.988,8.982.000,2020,79.885,2.114
23/04/2021,Colombia,Bogotá,758.902,15.199,7.743.955,2020,97.999,1.963
23/04/2021,Argentina,Buenos Aires,555.269,10.363,3.075.646,2020,180.537,3.369
23/04/2021,Brasil,Brasilia,372.563,7.534,3.015.268,2019,123.559,2.499
23/04/2021,Chile,Santiago de Chile,483.76,13.867,7.460.708,2020,64.841,1.859
23/04/2021,Ecuador,Quito,120.684,2.773,2.011.388,2020,60,1.379
23/04/2021,Ecuador,Guayaquil,32.442,2.823,2.011.388,2020,16.129,1.404
23/04/2021,México,Ciudad de México,635.689,32.29,8.985.339,2015,70.747,3.594
23/04/2021,Perú,Lima,751.277,23.507,9.485.405,2017,79.203,2.478
23/04/2021,Uruguay,Montevideo,85.185,1.073,1.351.162,2020,63.046,794
23/04/2021,Brasil,Sao Paulo,702.874,26.587,12.252.023,2017,57.368,2.17
23/04/2021,Estados Unidos,Miami,477.782,6.097,2.761.581,2018,173.01,2.208
23/04/2021,Estados Unidos,New York,919.644,32.274,8.398.748,2018,109.498,3.843
23/04/2021,España,Madrid,669.268,14.905,3.266.126,2020,204.912,4.564
23/04/2021,Inglaterra,Londres,717.775,18.988,8.982.000,2020,79.913,2.114
24/04/2021,Colombia,Bogotá,763.255,15.269,7.743.955,2020,98.561,1.972
24/04/2021,Argentina,Buenos Aires,560.248,10.413,3.075.646,2020,182.156,3.386
24/04/2021,Brasil,Brasilia,372.563,7.534,3.015.268,2019,123.559,2.499
24/04/2021,Chile,Santiago de Chile,486.365,13.919,7.460.708,2020,65.19,1.866
24/04/2021,Ecuador,Quito,120.684,2.773,2.011.388,2020,60,1.379
24/04/2021,Ecuador,Guayaquil,32.442,2.823,2.011.388,2020,16.129,1.404
24/04/2021,México,Ciudad de México,635.689,32.29,8.985.339,2015,70.747,3.594
24/04/2021,Perú,Lima,751.277,23.507,9.485.405,2017,79.203,2.478
24/04/2021,Uruguay,Montevideo,85.185,1.073,1.351.162,2020,63.046,794
24/04/2021,Brasil,Sao Paulo,702.874,26.587,12.252.023,2017,57.368,2.17
24/04/2021,Estados Unidos,Miami,478.66,6.112,2.761.581,2018,173.328,2.213
24/04/2021,Estados Unidos,New York,921.548,32.31,8.398.748,2018,109.724,3.847
24/04/2021,España,Madrid,669.268,14.905,3.266.126,2020,204.912,4.564
24/04/2021,Inglaterra,Londres,717.962,18.988,8.982.000,2020,79.933,2.114
25/04/2021,Colombia,Bogotá,766.778,15.342,7.743.955,2020,99.016,1.981
25/04/2021,Argentina,Buenos Aires,560.248,10.413,3.075.646,2020,182.156,3.386
25/04/2021,Brasil,Brasilia,374.588,7.628,3.015.268,2019,124.23,2.53
25/04/2021,Chile,Santiago de Chile,488.817,13.961,7.460.708,2020,65.519,1.871
25/04/2021,Ecuador,Quito,121.258,2.814,2.011.388,2020,60.286,1.399
25/04/2021,Ecuador,Guayaquil,32.577,2.876,2.011.388,2020,16.196,1.43
25/04/2021,México,Ciudad de México,636.109,32.313,8.985.339,2015,70.794,3.596
25/04/2021,Perú,Lima,753.747,23.602,9.485.405,2017,79.464,2.488
25/04/2021,Uruguay,Montevideo,85.185,1.073,1.351.162,2020,63.046,794
25/04/2021,Brasil,Sao Paulo,704.998,26.671,12.252.023,2017,57.541,2.177
25/04/2021,Estados Unidos,Miami,479.426,6.125,2.761.581,2018,173.606,2.218
25/04/2021,Estados Unidos,New York,922.855,32.322,8.398.748,2018,109.88,3.848
25/04/2021,España,Madrid,673.03,14.916,3.266.126,2020,206.064,4.567
25/04/2021,Inglaterra,Londres,718.225,18.988,8.982.000,2020,79.963,2.114
26/04/2021,Colombia,Bogotá,770.603,15.406,7.743.955,2020,99.51,1.989
26/04/2021,Argentina,Buenos Aires,569.374,10.494,3.075.646,2020,185.123,3.412
26/04/2021,Brasil,Brasilia,375.506,7.669,3.015.268,2019,124.535,2.543
26/04/2021,Chile,Santiago de Chile,490.17,14.703,7.460.708,2020,65.7,1.971
26/04/2021,Ecuador,Quito,121.258,2.814,2.011.388,2020,60.286,1.399
26/04/2021,Ecuador,Guayaquil,32.577,2.876,2.011.388,2020,16.196,1.43
26/04/2021,México,Ciudad de México,636.344,32.339,8.985.339,2015,70.82,3.599
26/04/2021,Perú,Lima,756.715,23.715,9.485.405,2017,79.777,2.5
26/04/2021,Uruguay,Montevideo,95.061,1.326,1.351.162,2020,70.355,981
26/04/2021,Brasil,Sao Paulo,708.635,26.915,12.252.023,2017,57.838,2.197
26/04/2021,Estados Unidos,Miami,480.483,6.13,2.761.581,2018,173.988,2.22
26/04/2021,Estados Unidos,New York,924.654,32.381,8.398.748,2018,110.094,3.855
26/04/2021,España,Madrid,675.465,14.954,3.266.126,2020,206.809,4.579
26/04/2021,Inglaterra,Londres,718.626,19.044,8.982.000,2020,80.007,2.12
27/04/2021,Colombia,Bogotá,774.663,15.503,7.743.955,2020,100.035,2.002
27/04/2021,Argentina,Buenos Aires,574.109,10.57,3.075.646,2020,186.663,3.437
27/04/2021,Brasil,Brasilia,376.727,7.718,3.015.268,2019,124.94,2.56
27/04/2021,Chile,Santiago de Chile,492.12,14.054,7.460.708,2020,65.962,1.884
27/04/2021,Ecuador,Quito,121.258,2.814,2.011.388,2020,60.286,1.399
27/04/2021,Ecuador,Guayaquil,32.577,2.876,2.011.388,2020,16.196,1.43
27/04/2021,México,Ciudad de México,637.401,32.392,8.985.339,2015,70.938,3.605
27/04/2021,Perú,Lima,758.957,23.862,9.485.405,2017,80.013,2.516
27/04/2021,Uruguay,Montevideo,96.286,1.345,1.351.162,2020,71.262,995
27/04/2021,Brasil,Sao Paulo,712.523,27.092,12.252.023,2017,58.156,2.211
